id,title,description,fantasy,business_name,contact,phone,lat,lon,address,category,source,link,agreement,ODS
1056,CASAS DE CAMBIOS,MICRO,SHARAT CELL,SHARAT CELL,HOMBRE,0,-23.408673,-57.437704,AVDA BERNARDINO CABALLERO C/PROF CABRAL,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1057,DESPENSAS,MICRO,DIGITAL 3,DIGITAL 3,HOMBRE,972936770,-23.408515,-57.439785,BERNARDINO CABALLERO C/ PROFESOR CABRAL,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1058,ARTICULOS DE LIMPIEZA,MICRO,COMEDOR DE YANDIRA,COMEDOR DE YANDIRA,MUJER,982665915,-23.409461,-57.439034,BERNARDINO CABALLERO C/PROFESOR CABRAL,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1059,CARNICERIAS,MICRO,TODO POR 20MIL,TODO POR 20MIL,HOMBRE,983781256,-23.408476,-57.438991,BERNARDINO CABALLERO C/PROFESOR CABRAL,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1060,AUTOMOTORES - Repuestos y Accesorios,MICRO,CASA CARDOZO,CASA CARDOZO,HOMBRE,0,-23.409322,-57.432017,AV BERNARDINO CABALLERO,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1061,GASTRONOMIA - Servicios,MICRO,CRISPIN GALEANO,CRISPIN GALEANO,HOMBRE,242371,-23.40369,-57.438455,PADRE MEDINA,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1062,MOTOCICLETAS - Taller,,MI LIMÓN COMPLEMENTOS,MI LIMÓN COMPLEMENTOS,MUJER,0,-23.409786,-57.441352,AV PINEDO,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1063,MERCERIAS,MICRO,LIBRERIA ROCIO,LIBRERIA ROCIO,HOMBRE,240323,-23.409854,-57.441287,AVENIDA PINEDO ENTRE ROY BERNAL Y BERNARDINO CABALLERO,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1064,RADIOEMISORAS,MICRO,ONDA NORTE,ONDA NORTE,HOMBRE,982210329,-23.409204,-57.439892,PROFESOR CABRAL C/BERNARDINO CABALLERO,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1065,RAMOS GENERALES -Ver: Almacenes Ramos Generales,MICRO,3 DE FEBRERO,3 DE FEBRERO,MUJER,971961297,-23.409342,-57.44,PROF. CABRAL C/AVDA BERNARDINO CABALLERO,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1066,JOYERIAS,MICRO,IT PALAZZO,IT PALAZZO,HOMBRE,0,-23.407885,-57.450514,PRESIDENTE FRANCO C/ CARLOS A. LOPEZ,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1067,BOUTIQUES,MICRO,SAN RAMON,SAN RAMON,HOMBRE,971554979,-23.403415,-57.440708,MARCELINO MEDINA,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1068,IMPRENTAS,MICRO,NGC CABRAL,NGC CABRAL,HOMBRE,240895,-23.408496,-57.438905,MAYOR LORENZO MEDINA C/ PROFESOR CABRAL,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1069,BARES Y COPETINES,MICRO,GONZALITO,GONZALITO,HOMBRE,240427,-23.402903,-57.437553,AVDA BOQUERON Y SCREIBERT,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1070,HELADERIAS,MICRO,TORRIN MANIA,TORRIN MANIA,MUJER,971836163,-23.413477,-57.440686,CORONEL PANCHITO LOPEZ,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1071,HOTELES,MICRO,AUTOSERVICE ADORKAT,AUTOSERVICE ADORKAT,HOMBRE,241011,-23.407668,-57.440429,MAYOR LORENZO MEDINA C/PROFESOR CABRAL,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1072,BARES Y COPETINES,MICRO,MBURUKUJA CENTRO DE COMPRAS,MBURUKUJA CENTRO DE COMPRAS,MUJER,331240997,-23.409677,-57.440622,BERNARDINO CABALLERO CASI AVDA,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1073,AUTOMOTORES - Compra-Ventas,MICRO,8 DE DICIEMBRE,8 DE DICIEMBRE,MUJER,972501769,-23.408516,-57.439442,MAYOR LORENZO MEDINA C/INT. SCREIBERT,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1074,ELECTROMECANICAS - Talleres,MICRO,LAURI BAZAR,LAURI BAZAR,HOMBRE,242983,-23.408515,-57.439528,MAYOR LORENZO MEDINA C/INT SCREIBERT,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1075,BOUTIQUES,MICRO,ÁREA TOP MULTIMARCAS,ÁREA TOP MULTIMARCAS,HOMBRE,971821802,-23.408732,-57.440407,MAYOR LORENZO MEDINA C/ SCREIBERT,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1076,DESPENSAS,MICRO,PAISANO,PAISANO,MUJER,241952,-23.408476,-57.439013,MAYOR LORENZO MEDINA C/ INT. SCREIBERT,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1077,RECEPCIONES - Servicios para,MICRO,CHACOMER SAECA,CHACOMER SAECA,ORGANIZACION,331242173,-23.408437,-57.44236,MAYOR LORENZO MEDINA C/ SCREIBERT,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1078,SERVICIOS DE COMIDA,MICRO,TODO POR 20.000,TODO POR 20.000,MUJER,982720486,-23.409352,-57.439957,BERNARDINO CABALLERO C/SCREIBERT,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1079,CARNICERIAS,MICRO,LORENZO COMERCIAL,LORENZO COMERCIAL,MUJER,976822522,-23.408437,-57.43912,INT. SCREIBERT C/AVDA BERNARDINO CABALLERO,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1080,PESCADERIAS,MICRO,COMEDOR ÑA SELVA,COMEDOR ÑA SELVA,HOMBRE,240579,-23.409263,-57.438927,CNEL PANCHITO LOPEZ C/PROFESOR CABRAL,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1081,PESCADERIAS,MICRO,ANDRES AUTOPIEZAS,ANDRES AUTOPIEZAS,HOMBRE,331240071,-23.409303,-57.4403,BERNARDINO CABALLERO,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1082,AFRECHOS,MICRO,LUICHI REPUESTOS,LUICHI REPUESTOS,HOMBRE,242759,-23.409106,-57.440064,BERNARDINO CABALLERO CASI SCREIBERT,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1083,HARINA DE TRIGO - Distribucion,,RELOJERÍA Y JOYERÍA RAMOS,RELOJERÍA Y JOYERÍA RAMOS,HOMBRE,0,-23.408751,-57.440643,MAYOR LORENZO MEDINA C/ SCREIBERT,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1084,CARNICERIAS,PEQUEÑA,RADIO CONCEPCION SRL,RADIO CONCEPCION SRL,HOMBRE,331242254,-23.4133,-57.439334,SCREIBERT Y PROF GUILLERMO CABRAL,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1085,DESPENSAS,MICRO,PLASTIFER COMERCIAL,PLASTIFER COMERCIAL,HOMBRE,975842850,-23.409007,-57.439764,BERNARDINO CABALLERO CASI SCREIBERT,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1086,ELECTRODOMESTICOS,MICRO,NOVEDADES ARAMI,NOVEDADES ARAMI,MUJER,973634062,-23.408712,-57.44045,MAYOR LORENZO MEDINA C/ SCREIBERT,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1087,RAMOS GENERALES -Ver: Almacenes Ramos Generales,MICRO,AGROVETERINARIA KOETI,AGROVETERINARIA KOETI,HOMBRE,241442,-23.409224,-57.439892,BERNARDINO CABALLERO CASI SCREIBERT,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1088,AUTOMOTORES - Auto Flex,,GUGU COMUNICACIONES,GUGU COMUNICACIONES,HOMBRE,331241113,-23.408997,-57.440085,BERNARDINO CABALLERO CASI SCREIBERT,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1089,MOTOCICLETAS - Repuestos y Accesorios,MICRO,COMERCIAL SERVIN 2,COMERCIAL SERVIN 2,HOMBRE,971724250,-23.408397,-57.440815,MAYOR LORENZO MEDINA CASI SCREIBERT,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1090,COOPERATIVAS,MICRO,SINAÍ,SINAÍ,HOMBRE,973651833,-23.408594,-57.440515,MAYOR LORENZO MEDINA C/ SCREIBERT,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1091,ABOGADOS,MICRO,TODO POR 20 MIL,TODO POR 20 MIL,ORGANIZACION,992225180,-23.408436,-57.440579,MAYOR LORENZO MEDINA ENTRE AVENIDA PINEDO Y SCREIBERT,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1092,TOPOGRAFIA,MICRO,ONI SOUND CAR,ONI SOUND CAR,HOMBRE,0,-23.40881,-57.438841,MAYOR LORENZO MEDINA CASI SCREIBERT,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
1093,ANALISIS CLINICOS - Laboratorios,MICRO,LIBRERIA CULTURA,LIBRERIA CULTURA,MUJER,242575,-23.409066,-57.441115,AVENIDA PINEDO Y MAYOR LORENZO MEDINA,Productos y Servicios,Universidad Nacional de Concepción,www.unc.edu.py,"SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
