"id","title","description","fantasy","business_name","contact","phone","lat","lon","address","category","source","link","agreement","ODS"
"81","ALMACENES RAMOS GENERALES","MICRO","TALLER DE MOTOS KAI","TALLER DE MOTOS KAI","HOMBRE","982778357","-23.4024","-57.43201","AVENIDA BOQUERÓN/ TTE SEMIDEI","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"82","ESTUDIOS CONTABLES","MICRO","DESPENSA ARABE","DESPENSA ARABE","HOMBRE","0","-23.41075","-57.44498","GRAL EUGENIO ALEJANDRINO GARAY","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"83","ENCOMIENDAS - Servicios","MICRO","ELECTROFUSHION","ELECTROFUSHION","MUJER","981601133","-23.40765","-57.4458","PRESIDENTE FRANCO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"84","FISIOTERAPIA - Equipamientos","PEQUEÑA","HELADERÍA AMISTAD","HELADERÍA AMISTAD","ORGANIZACION","331241184","-23.40551","-57.45164","PRESIDENTE FRANCO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"85","LAVADEROS DE AUTOVEHICULOS","MICRO","BODEGA POLOLO","BODEGA POLOLO","HOMBRE","0981 827 001","-23.40647","-57.43105","SARMIENTO Y TTE SILVIO ROJAS","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"86","SISTEMAS DE SEGURIDAD","MICRO","BODEGA LA AVENIDA","BODEGA LA AVENIDA","HOMBRE","331243340","-23.41182","-57.44148","AVDA. PINEDO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"87","PANADERIAS","MICRO","DESPENSA ÑA ANA","DESPENSA ÑA ANA","MUJER","0331 242395","-23.40375","-57.45044","TENIENTE FULGENCIO YEGROS CASI CARLOS ANTONIO LOPEZ","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"88","RESTAURANTES","MICRO","PANADERÍA ÑA MARTINA","PANADERÍA ÑA MARTINA","HOMBRE","0331 243 368","-23.40651","-57.43082","SARMIENTO Y TTE ROJAS","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"89","BODEGAS","MICRO","UNICON","UNICON","ORGANIZACION","331243179","-23.40709","-57.44799","PEDRO JUAN CABALLERO ESQUINA BRASIL","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"90","PRODUCTOS MEDICOS VETERINARIOS","MICRO","CENTRO DE FORMACIÓN Y CAPACIÓN LABORAL CIE","CENTRO DE FORMACIÓN Y CAPACIÓN LABORAL CIE","MUJER","331242609","-23.40626","-57.44271","YEGROS CASI BRASIL","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"91","ARTICULOS TECNICOS","MICRO","DESPENSA RAMIREZ","DESPENSA RAMIREZ","MUJER","981212673","-23.41244","-57.44765","INTENDENTE SPIKA C/ PEDRO JUAN CABALLERO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"92","HELADERIAS","MICRO","REGRIGERACIONES ZALDIVAR","REGRIGERACIONES ZALDIVAR","HOMBRE","982543455","-23.41116","-57.44193","CALLE ALVERDI CASI AVDA. PINEDO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"93","BODEGAS","MICRO","JUAN KURTH","JUAN KURTH","HOMBRE","0331 242911","-23.40372","-57.44836","TENIENTE GOMES CASI PEDRO JUAN CABALLERO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"94","BODEGAS","MICRO","VIDRIERIA SAN LUIS","VIDRIERIA SAN LUIS","HOMBRE","981351822","-23.40274","-57.43135","SILVIO ROJAS Y AV. BOQUERON","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"95","DESPENSAS","GRANDE","ONTERTEC COMUNICACIONES S.A","ONTERTEC COMUNICACIONES S.A","ORGANIZACION","991243148","-23.40844","-57.4454","MARISCAL ESTIGARRIBIA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"96","PANADERIAS","MICRO","JUSTA","JUSTA","HOMBRE","331243202","-23.40826","-57.4303","MAYOR LORENZO MEDINA C/ MONSEÑOR SOSA GAONA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"97","DESPENSAS","MICRO","TALLER GOMERIA","TALLER GOMERIA","HOMBRE","0971 810971","-23.40389","-57.44813","TENIENTE FLORENCIO GOMES CASI PEDRO JUAN CABALLERO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"98","CENTROS MEDICOS","MICRO","DESPENSA MARIELITA","DESPENSA MARIELITA","MUJER","972525936","-23.40245","-57.43135","AVENIDA BOQUERÓN / TTE SILVIO ROJAS","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"99","UNIVERSIDADES PRIVADAS","MICRO","BOUTIQUE NEW WAY","BOUTIQUE NEW WAY","MUJER","976865152","-23.41187","-57.44234","CALLE FULGENCIO YEGROS CASI SPIKA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"100","CENTROS EDUCATIVOS","MICRO","LO DE MIRYAM","LO DE MIRYAM","MUJER","0","-23.40845","-57.44527","MARISCAL ESTIGARRIBIA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"101","BARES Y COPETINES","MICRO","LEANDRO LEZCANO","LEANDRO LEZCANO","HOMBRE","0985 931 299","-23.40786","-57.4301","EMILIO SOSA GAONA C/ DON BOSCO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"102","DESPENSAS","MICRO","MH SONIDOS Y EQUIPAMIENTOS","MH SONIDOS Y EQUIPAMIENTOS","MUJER","331240906","-23.41044","-57.44756","CNEL FRANCISCO MARTINEZ","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"103","ALMACENES GENERALES DE DEPOSITO","MICRO","SALON DE BELLEZA FELY","SALON DE BELLEZA FELY","MUJER","981808680","-23.40714","-57.44264","YEGROS CASI BRASIL","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"104","AIRE ACONDICIONADO - Reparaciones","MICRO","COMERCIAL EL CAMPEON","COMERCIAL EL CAMPEON","HOMBRE","0331 240360","-23.40457","-57.44865","TENIENTE AGUERO Y NUESTRA SEÑORA DE CONCEPCION","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"105","HERRERIAS ARTISTICAS","MICRO","ALMACÉN LÓPEZ","ALMACÉN LÓPEZ","MUJER","331240646","-23.40353","-57.43181","MARCELINO MEDINA /TTE SEMIDEI","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"106","VIDRIERIA PARA LABORATORIOS","MICRO","FAENA ANAHI","FAENA ANAHI","MUJER","243310","-23.40788","-57.44502","PRESIDENTE FRANCO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"107","COLEGIOS POLITECNICOS","MICRO","AUTOREPUESTOS FELIX","AUTOREPUESTOS FELIX","MUJER","331242905","-23.40721","-57.44267","YEGROS CASI PRESIDENTE FRANCO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"108","TELEFONIA - Servicios","MICRO","BETTO BARBOZA","BETTO BARBOZA","HOMBRE","241999","-23.40773","-57.44512","PRESIDENTE FRANCO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"109","DESPENSAS","MICRO","TALLER DANY","TALLER DANY","HOMBRE","975195924","-23.4071","-57.44256","YEGROS CASI BRASIL","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"110","PELUQUERIAS","PEQUEÑA","FUNDACIÓN PARAGUAYA","FUNDACIÓN PARAGUAYA","ORGANIZACION","331243434","-23.40773","-57.44516","PRESIDENTE FRANCO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"111","AUTOMOTORES - Compra-Ventas","MICRO","FARMACIA IBERIA","FARMACIA IBERIA","MUJER","331242393","-23.40799","-57.44936","PRESIDENTE FRANCO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"112","GOMERIAS","MICRO","CARNICERIA SERGI","CARNICERIA SERGI","HOMBRE","33140334","-23.41236","-57.4432","RUFINO SPIKA CASI FULGENCIO YEGROS","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"113","AUTOMOTORES - Talleres Mecanicos","PEQUEÑA","SAN BLAS","SAN BLAS","HOMBRE","0331 242673","-23.40415","-57.44893","NUESTRA SEÑORA DE LA CONCEPCION CASI TENIENTE AGUERO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"114","PELUQUERIAS","MICRO","BODEGA RIRO","BODEGA RIRO","HOMBRE","331241963","-23.41206","-57.4464","SPIKA ENTRE ITURBE Y CERRO CORA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"115","INMOBILIARIAS","PEQUEÑA","JULIAN ACEVEDO","JULIAN ACEVEDO","HOMBRE","243117","-23.40762","-57.44536","PRESIDENTE FRANCO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"116","CONTABILIDAD, Estudios - Ver: Estudios Contables","MICRO","COPETIN LA VIEJA","COPETIN LA VIEJA","MUJER","0","-23.40407","-57.431","TTE SILVIO ROJAS /MARCELINO MEDINA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"117","SERVICIOS DE AUDITORIA","MICRO","BODEGA LA HINCHADA","BODEGA LA HINCHADA","HOMBRE","972493978","-23.41232","-57.4434","CALLE SPIKA CASI 14 DE MAYO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"118","FOTOGRAFIAS","MICRO","TDP","TDP","ORGANIZACION","976321240","-23.40762","-57.44977","PRESIDENTE FRANCO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"119","AUTOMOTORES - Talleres Mecanicos","MICRO","VERDULERIA","VERDULERIA","HOMBRE","976560221","-23.40458","-57.44911","NUESTRA SEÑORA DE LA CONCEPCION CASI JOSE EDIVIGIS DIAS","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"120","REFERENCIAS COMERCIALES","MICRO","PUBLICIDAD","PUBLICIDAD","HOMBRE","975399456","-23.40351","-57.42985","MARCELINO MEDINA C/ EMILIO SOSA GAONA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"121","CARNICERIAS","MICRO","COMERCIAL ÁLVAREZ","COMERCIAL ÁLVAREZ","MUJER","242424","-23.40778","-57.44627","PRESIDENTE FRANCO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"122","CLINICA MEDICA - Medicos","MICRO","LUZ","LUZ","MUJER","0985 839 856","-23.40779","-57.42995","MONSEÑOR EMILIO SOSA GAONA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"123","BODEGAS","MICRO","DEPENSA MARTITA","DEPENSA MARTITA","HOMBRE","331240720","-23.41206","-57.44769","SPIKA C/ PEDRO JUAN CABALLERO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"124","SANATORIOS","MICRO","COPETIN Y PASTELERÍA BEATRIZ","COPETIN Y PASTELERÍA BEATRIZ","MUJER","331240815","-23.40359","-57.4295","MONSEÑOS SOSA/PADRE MARCELINO MEDINA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"125","ESTUDIOS JURIDICOS","MICRO","DOÑA ELI","DOÑA ELI","MUJER","971784724","-23.40769","-57.44227","PRESIDENTE FRANCO CASI YEGROS","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"126","JUEGOS DE AZAR","MICRO","LUZ ELECTRODOMESTICIS","LUZ ELECTRODOMESTICIS","MUJER","991480126","-23.41128","-57.44381","14 DE MAYO CASI ALBERDI","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"127","VERDULERIAS","MICRO","CASA SUSI","CASA SUSI","MUJER","242535","-23.40799","-57.44188","PRESIDENTE FRANCO ENTRR PINEDO Y YEGROS","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"128","ODONTOLOGIA - Clinicas","MICRO","BODEGA LOLA","BODEGA LOLA","HOMBRE","973721907","-23.40436","-57.42897","DR FRACIA ENTRE QUEIROZ CANDIA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"129","BANCOS","MICRO","SAN NICOLAS","SAN NICOLAS","HOMBRE","0976 993 125","-23.40794","-57.42924","BERNARDINO CABALLERO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"130","TELAS - Ventas","MICRO","ALBERPAMA RECEPCIONES","ALBERPAMA RECEPCIONES","HOMBRE","0331 249105","-23.40482","-57.4498","TENIENTE AGUERO 877 ESQUINA GENERAL DIAS","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"131","BANCOS","MICRO","COPETIN 2 HERMANOS","COPETIN 2 HERMANOS","MUJER","973860937","-23.41216","-57.44446","RUFINO SPIKA QUEVEDO CASI GRAL GARAY","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"132","ODONTOLOGIA - Clinicas","MICRO","HERRERIA MGM","HERRERIA MGM","HOMBRE","0","-23.40402","-57.42891","QUEIROZ CANDIA C/ DR RODRIGUEZ DE FRANCIA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"133","CLINICAS MEDICAS - Ver: Medicos - Servicios","MICRO","BRASIL SABOR","BRASIL SABOR","MUJER","983262521","-23.40844","-57.44648","MARISCAL ESTIGARRIBIA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"134","ESTUDIOS CONTABLES","MICRO","TALLER A.D.N","TALLER A.D.N","HOMBRE","972994480","-23.41219","-57.44419","CALLE SPIKA CASI 14 DE MAYO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"135","PRODUCTOS VETERINARIOS","MICRO","COPETIN","COPETIN","HOMBRE","981536560","-23.40369","-57.42902","QUEIROZ CANDIA C MARCELINO MEDINA","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"136","ALMACENES RAMOS GENERALES","MICRO","SAN JUAN","SAN JUAN","HOMBRE","0972 967 524","-23.40561","-57.42904","PADRE QUEIROS CÁNDIDA E/YTORORO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"137","COMIDAS - Servicios de - Ver: Servicios de Comida","MICRO","CASA VENERI","CASA VENERI","ORGANIZACION","3331242516","-23.408","-57.4505","GENERAL DIAZ C/ PRESIDENTE FRANCO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"138","BARES Y COPETINES","MICRO","PELUQUERIA FINO","PELUQUERIA FINO","HOMBRE","972162566","-23.41346","-57.44377","14 DE MAYO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"139","PRENDAS - Ver. Ropas","MICRO","ALPES REFRIGERACIONES","ALPES REFRIGERACIONES","HOMBRE","31242014","-23.40814","-57.44991","GRAL DIAZ C/ PRESIDENTE FRANCO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"140","BODEGAS","MICRO","BALDORERIA CROCE","BALDORERIA CROCE","HOMBRE","0331 240005","-23.40541","-57.44895","NUESTRA SEÑORA DE LA CONCEPCION CASI TENIENTE AGUERO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"141","FINANCIERAS","MICRO","BALDOSERIA MARIA AIXILIADORA","BALDOSERIA MARIA AIXILIADORA","HOMBRE","971902517","-23.41349","-57.44291","PAMPLIEGA CAS YEGROS","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
"142","ABOGADOS","MICRO","DORYS","DORYS","MUJER","984391717","-23.40649","-57.43167","TTE SEMIDEI C/ SARMIENTO","Productos y Servicios","Universidad Nacional de Concepción","www.unc.edu.py","SI, Acepto","ODS 1: Fin de la pobreza, ODS 8: Trabajo decente y crecimiento económico"
